date,ID,time_rel_sunrise,UST,Phase,index
2022-05-16,YKY,-323.0801584,170,DC,12323
2022-05-16,YKY,-315.3885704,35,DC,12324
2022-05-17,YKY,-2279.655052,3,DC,12331
2022-05-17,YKY,-2241.461221,166,DC,12332
2022-05-17,YKY,-2188.298991,8,DC,12333
2022-05-17,YKY,-2156.928654,9,DC,12334
2022-05-17,YKY,-2137.377898,10,DC,12335
2022-05-17,YKY,-2115.829464,13,DC,12336
2022-05-17,YKY,-2107.053469,21,DC,12337
2022-05-17,YKY,-2096.805702,9,DC,12338
2022-05-17,YKY,-2087.265673,8,DC,12339
2022-05-17,YKY,-2054.576338,8,DC,12341
2022-05-17,YKY,-2045.574089,9,DC,12342
2022-05-17,YKY,-2037.055934,3,DC,12343
2022-05-17,YKY,-2027.508683,166,DC,12344
2022-05-17,YKY,-2019.593565,16,DC,12345
2022-05-17,YKY,-2013.642771,8,DC,12346
2022-05-17,YKY,-2006.420947,1,DC,12347
2022-05-17,YKY,-1999.45911,8,DC,12348
2022-05-17,YKY,-1993.746648,3,DC,12349
2022-05-17,YKY,-1985.968744,9,DC,12350
2022-05-17,YKY,-1976.739254,3,DC,12351
2022-05-17,YKY,-1969.669089,166,DC,12352
2022-05-17,YKY,-1961.717862,9,DC,12353
2022-05-17,YKY,-1953.56241,8,DC,12354
2022-05-17,YKY,-1944.587698,9,DC,12355
2022-05-17,YKY,-1936.217604,21,DC,12356
2022-05-17,YKY,-1929.934618,16,DC,12357
2022-05-17,YKY,-1924.301596,13,DC,12358
2022-05-17,YKY,-1917.522337,21,DC,12359
2022-05-17,YKY,-1910.710125,5,DC,12360
2022-05-17,YKY,-1905.170987,165,DC,12361
2022-05-17,YKY,-1899.119099,10,DC,12362
2022-05-17,YKY,-1892.258367,13,DC,12363
2022-05-17,YKY,-1885.448188,21,DC,12364
2022-05-17,YKY,-1878.926881,8,DC,12365
2022-05-17,YKY,-1872.116702,166,DC,12366
2022-05-17,YKY,-1863.753822,9,DC,12367
2022-05-17,YKY,-1856.474224,3,DC,12368
2022-05-17,YKY,-1851.014526,166,DC,12369
2022-05-17,YKY,-1844.464332,8,DC,12370
2022-05-17,YKY,-1837.293061,17,DC,12371
2022-05-17,YKY,-1831.489347,169,DC,12372
2022-05-17,YKY,-1825.290393,3,DC,12373
2022-05-17,YKY,-1819.975131,1,DC,12374
2022-05-17,YKY,-1814.262668,16,DC,12375
2022-05-17,YKY,-1807.820802,5,DC,12376
2022-05-17,YKY,-1799.515705,16,DC,12377
2022-05-17,YKY,-1793.088283,13,DC,12378
2022-05-17,YKY,-1786.826954,10,DC,12379
2022-05-17,YKY,-1780.161211,21,DC,12380
2022-05-17,YKY,-1772.873051,1,DC,12381
2022-05-17,YKY,-1766.475852,27,DC,12382
2022-05-17,YKY,-1761.767223,19,DC,12383
2022-05-17,YKY,-1755.61423,27,DC,12384
2022-05-17,YKY,-1749.966764,169,DC,12385
2022-05-17,YKY,-1743.589894,17,DC,12386
2022-05-17,YKY,-1734.100419,21,DC,12387
2022-05-17,YKY,-1728.474617,165,DC,12388
2022-05-17,YKY,-1723.311013,13,DC,12389
2022-05-17,YKY,-1718.364064,16,DC,12390
2022-05-17,YKY,-1713.121021,21,DC,12391
2022-05-17,YKY,-1707.011358,10,DC,12392
2022-05-17,YKY,-1700.670598,8,DC,12393
2022-05-17,YKY,-1694.134848,5,DC,12394
2022-05-17,YKY,-1689.173449,16,DC,12395
2022-05-17,YKY,-1684.168725,21,DC,12396
2022-05-17,YKY,-1678.766801,27,DC,12397
2022-05-17,YKY,-1672.563255,1,DC,12398
2022-05-17,YKY,-1667.081892,166,DC,12399
2022-05-17,YKY,-1660.213938,9,DC,12400
2022-05-17,YKY,-1652.963229,166,DC,12401
2022-05-17,YKY,-1646.088053,8,DC,12402
2022-05-17,YKY,-1639.927838,21,DC,12403
2022-05-17,YKY,-1634.042052,18,DC,12404
2022-05-17,YKY,-1629.290092,1,DC,12405
2022-05-17,YKY,-1623.700401,16,DC,12406
2022-05-17,YKY,-1617.829059,5,DC,12407
2022-05-17,YKY,-1611.907164,13,DC,12408
2022-05-17,YKY,-1606.288586,165,DC,12409
2022-05-17,YKY,-1600.446131,21,DC,12410
2022-05-17,YKY,-1594.784221,10,DC,12411
2022-05-17,YKY,-1587.403518,27,DC,12412
2022-05-17,YKY,-1581.698278,19,DC,12413
2022-05-17,YKY,-1575.920819,27,DC,12414
2022-05-17,YKY,-1568.619556,3,DC,12415
2022-05-17,YKY,-1563.72316,166,DC,12416
2022-05-17,YKY,-1557.70016,9,DC,12417
2022-05-17,YKY,-1551.886592,3,DC,12418
2022-05-17,YKY,-1546.932421,8,DC,12419
2022-05-17,YKY,-1540.84442,16,DC,12420
2022-05-17,YKY,-1534.453106,166,DC,12421
2022-05-17,YKY,-1525.209173,9,DC,12422
2022-05-17,YKY,-1518.139008,10,DC,12423
2022-05-17,YKY,-1510.310551,21,DC,12424
2022-05-17,YKY,-1503.601478,13,DC,12425
2022-05-17,YKY,-1498.647307,165,DC,12426
2022-05-17,YKY,-1493.057616,21,DC,12427
2022-05-17,YKY,-1487.634028,16,DC,12428
2022-05-17,YKY,-1482.448764,5,DC,12429
2022-05-17,YKY,-1476.144112,10,DC,12430
2022-05-17,YKY,-1469.630028,13,DC,12431
2022-05-17,YKY,-1463.469812,21,DC,12432
2022-05-17,YKY,-1458.335096,165,DC,12433
2022-05-17,YKY,-1450.968837,8,DC,12434
2022-05-17,YKY,-1443.414809,3,DC,12435
2022-05-17,YKY,-1437.557911,16,DC,12436
2022-05-17,YKY,-1432.394307,166,DC,12437
2022-05-17,YKY,-1425.627459,9,DC,12438
2022-05-17,YKY,-1419.474465,3,DC,12439
2022-05-17,YKY,-1413.848666,166,DC,12440
2022-05-17,YKY,-1406.085205,5,DC,12441
2022-05-17,YKY,-1399.376132,21,DC,12442
2022-05-17,YKY,-1392.890928,166,DC,12443
2022-05-17,YKY,-1386.412952,9,DC,12444
2022-05-17,YKY,-1379.578142,8,DC,12445
2022-05-17,YKY,-1372.677053,166,DC,12446
2022-05-17,YKY,-1365.202466,172,DC,12447
2022-05-17,YKY,-1359.314667,1,DC,12448
2022-05-17,YKY,-1353.813651,13,DC,12449
2022-05-17,YKY,-1347.732876,21,DC,12450
2022-05-17,YKY,-1342.143185,165,DC,12451
2022-05-17,YKY,-1337.087898,10,DC,12452
2022-05-17,YKY,-1330.833799,21,DC,12453
2022-05-17,YKY,-1325.294661,165,DC,12454
2022-05-17,YKY,-1319.127224,16,DC,12455
2022-05-17,YKY,-1313.501424,8,DC,12456
2022-05-17,YKY,-1307.557863,166,DC,12457
2022-05-17,YKY,-1299.924396,9,DC,12458
2022-05-17,YKY,-1292.818122,166,DC,12459
2022-05-17,YKY,-1285.63963,1,DC,12460
2022-05-17,YKY,-1278.634463,3,DC,12461
2022-05-17,YKY,-1271.838727,8,DC,12462
2022-05-17,YKY,-1265.859058,166,DC,12463
2022-05-17,YKY,-1259.677177,9,DC,12464
2022-05-17,YKY,-1253.849166,3,DC,12465
2022-05-17,YKY,-1247.912828,8,DC,12466
2022-05-17,YKY,-1241.550401,9,DC,12467
2022-05-17,YKY,-1235.56351,166,DC,12468
2022-05-17,YKY,-1229.316633,16,DC,12469
2022-05-17,YKY,-1223.647502,21,DC,12470
2022-05-17,YKY,-1217.688002,10,DC,12471
2022-05-17,YKY,-1211.276519,21,DC,12472
2022-05-17,YKY,-1205.809604,165,DC,12473
2022-05-17,YKY,-1199.439956,10,DC,12474
2022-05-17,YKY,-1192.774213,21,DC,12475
2022-05-17,YKY,-1184.707436,27,DC,12476
2022-05-17,YKY,-1176.424006,21,DC,12477
2022-05-17,YKY,-1169.519942,10,DC,12478
2022-05-17,YKY,-1162.283675,5,DC,12479
2022-05-17,YKY,-1157.517273,16,DC,12480
2022-05-17,YKY,-1150.45794,21,DC,12481
2022-05-17,YKY,-1145.532658,16,DC,12482
2022-05-17,YKY,-1141.149011,166,DC,12483
2022-05-17,YKY,-1135.855415,9,DC,12484
2022-05-17,YKY,-1128.38805,3,DC,12485
2022-05-17,YKY,-1122.978904,8,DC,12486
2022-05-17,YKY,-1117.266442,166,DC,12487
2022-05-17,YKY,-1110.889572,9,DC,12488
2022-05-17,YKY,-1104.252717,3,DC,12489
2022-05-17,YKY,-1098.410262,8,DC,12490
2022-05-17,YKY,-1091.022337,166,DC,12491
2022-05-17,YKY,-1076.676186,165,DC,12492
2022-05-17,YKY,-1046.503408,21,DC,12493
2022-05-17,YKY,-1041.058154,16,DC,12494
2022-05-17,YKY,-1035.569561,13,DC,12495
2022-05-17,YKY,-1030.405958,5,DC,12496
2022-05-17,YKY,-1024.59239,10,DC,12497
2022-05-17,YKY,-1015.976765,21,DC,12498
2022-05-17,YKY,-1009.318244,16,DC,12499
2022-05-17,YKY,-1002.074756,3,DC,12500
2022-05-17,YKY,-995.7267733,166,DC,12501
2022-05-17,YKY,-990.0432,9,DC,12502
2022-05-17,YKY,-982.272518,8,DC,12503
2022-05-17,YKY,-972.8047081,21,DC,12504
2022-05-17,YKY,-967.2727914,10,DC,12505
2022-05-17,YKY,-960.518729,21,DC,12506
2022-05-17,YKY,-954.4540555,16,DC,12507
2022-05-17,YKY,-948.3949423,8,DC,12508
2022-05-17,YKY,-939.8298598,5,DC,12509
2022-05-17,YKY,-933.3446511,9,DC,12511
2022-05-17,YKY,-927.4480455,166,DC,12512
2022-05-17,YKY,-920.1395603,172,DC,12513
2022-05-17,YKY,-913.0116206,165,DC,12514
2022-05-17,YKY,-906.5659153,8,DC,12515
2022-05-17,YKY,-900.221772,21,DC,12516
2022-05-17,YKY,-893.1443851,16,DC,12517
2022-05-17,YKY,-885.3014859,13,DC,12518
2022-05-17,YKY,-875.3714788,21,DC,12519
2022-05-17,YKY,-868.474638,16,DC,12520
2022-05-17,YKY,-862.3721972,5,DC,12521
2022-05-17,YKY,-855.0276029,21,DC,12522
2022-05-17,YKY,-846.8091627,16,DC,12523
2022-05-17,YKY,-838.7784951,10,DC,12524
2022-05-17,YKY,-831.1233629,21,DC,12525
2022-05-17,YKY,-825.9091989,16,DC,12526
2022-05-17,YKY,-819.3734488,165,DC,12527
2022-05-17,YKY,-812.3466152,13,DC,12528
2022-05-17,YKY,-804.525389,10,DC,12529
2022-05-17,YKY,-795.8953106,21,DC,12530
2022-05-17,YKY,-786.680264,8,DC,12531
2022-05-17,YKY,-778.5773782,165,DC,12532
2022-05-17,YKY,-769.3984372,21,DC,12533
2022-05-17,YKY,-760.9777912,16,DC,12534
2022-05-17,YKY,-752.9182369,166,DC,12535
2022-05-17,YKY,-744.8297947,9,DC,12536
2022-05-17,YKY,-738.3012664,8,DC,12537
2022-05-17,YKY,-730.9638944,3,DC,12538
2022-05-17,YKY,-724.3053733,166,DC,12539
2022-05-17,YKY,-716.816343,16,DC,12540
2022-05-17,YKY,-710.9594505,9,DC,12541
2022-05-17,YKY,-704.5681368,8,DC,12542
2022-05-17,YKY,-696.5013607,166,DC,12543
2022-05-17,YKY,-689.7634054,1,DC,12544
2022-05-17,YKY,-684.2459343,18,DC,12545
2022-05-17,YKY,-677.0818998,3,DC,12546
2022-05-17,YKY,-670.452266,166,DC,12547
2022-05-17,YKY,-663.4543196,9,DC,12548
2022-05-17,YKY,-655.9652888,27,DC,12549
2022-05-17,YKY,-650.3683757,19,DC,12550
2022-05-17,YKY,-644.9736742,27,DC,12551
2022-05-17,YKY,-637.665189,21,DC,12552
2022-05-17,YKY,-632.3860361,8,DC,12553
2022-05-17,YKY,-623.8931872,9,DC,12554
2022-05-17,YKY,-614.685363,3,DC,12555
2022-05-17,YKY,-605.6725274,166,DC,12556
2022-05-17,YKY,-597.2879905,8,DC,12557
2022-05-17,YKY,-582.6349115,29,DC,12558
2022-05-17,YKY,-571.2533152,9,DC,12559
2022-05-17,YKY,-563.4645787,166,DC,12560
2022-05-17,YKY,-554.0184333,9,DC,12561
2022-05-17,YKY,-544.3339682,9,DC,12562
2022-05-17,YKY,-533.9706437,9,DC,12564
2022-05-17,YKY,-522.2496244,166,DC,12565
2022-05-17,YKY,-513.662877,9,DC,12566
2022-05-17,YKY,-506.2893954,3,DC,12567
2022-05-17,YKY,-496.9226924,166,DC,12568
2022-05-17,YKY,-486.4871576,9,DC,12569
2022-05-17,YKY,-478.6659248,9,DC,12570
2022-05-17,YKY,-467.5370951,8,DC,12571
2022-05-18,YKY,-2085.183486,10,DC,12582
2022-05-18,YKY,-2054.262545,21,DC,12583
2022-05-18,YKY,-2042.998319,19,DC,12584
2022-05-18,YKY,-2033.370803,13,DC,12585
2022-05-18,YKY,-2023.25955,1,DC,12586
2022-05-18,YKY,-2013.026804,8,DC,12587
2022-05-18,YKY,-2004.153736,21,DC,12588
2022-05-18,YKY,-1994.694599,10,DC,12589
2022-05-18,YKY,-1987.861047,165,DC,12590
2022-05-18,YKY,-1979.491996,13,DC,12591
2022-05-18,YKY,-1971.41598,21,DC,12592
2022-05-18,YKY,-1962.132663,165,DC,12593
2022-05-18,YKY,-1953.165824,10,DC,12594
2022-05-18,YKY,-1939.850359,166,DC,12595
2022-05-18,YKY,-1932.559674,27,DC,12596
2022-05-18,YKY,-1925.163496,169,DC,12597
2022-05-18,YKY,-1917.95486,1,DC,12598
2022-05-18,YKY,-1910.476633,19,DC,12599
2022-05-18,YKY,-1903.350046,27,DC,12600
2022-05-18,YKY,-1894.711405,18,DC,12601
2022-05-18,YKY,-1887.690312,169,DC,12602
2022-05-18,YKY,-1879.56741,8,DC,12603
2022-05-18,YKY,-1873.073777,165,DC,12604
2022-05-18,YKY,-1866.040962,16,DC,12605
2022-05-18,YKY,-1860.086511,5,DC,12606
2022-05-18,YKY,-1854.096896,21,DC,12607
2022-05-18,YKY,-1847.943177,10,DC,12608
2022-05-18,YKY,-1839.630361,13,DC,12609
2022-05-18,YKY,-1833.947976,21,DC,12610
2022-05-18,YKY,-1825.817201,27,DC,12611
2022-05-18,YKY,-1818.407503,19,DC,12612
2022-05-18,YKY,-1812.663745,9,DC,12613
2022-05-18,YKY,-1796.402194,1,DC,12614
2022-05-18,YKY,-1790.069969,10,DC,12615
2022-05-18,YKY,-1784.127292,18,DC,12616
2022-05-18,YKY,-1777.297772,20,DC,12617
2022-05-18,YKY,-1771.272213,27,DC,12618
2022-05-18,YKY,-1765.221781,1,DC,12619
2022-05-18,YKY,-1759.121627,19,DC,12620
2022-05-18,YKY,-1752.988321,5,DC,12621
2022-05-18,YKY,-1745.106193,3,DC,12622
2022-05-18,YKY,-1738.782257,21,DC,12623
2022-05-18,YKY,-1732.226249,17,DC,12624
2022-05-18,YKY,-1725.288982,13,DC,12625
2022-05-18,YKY,-1719.835312,165,DC,12626
2022-05-18,YKY,-1715.318214,10,DC,12627
2022-05-18,YKY,-1708.787072,21,DC,12628
2022-05-18,YKY,-1702.786377,1,DC,12629
2022-05-18,YKY,-1696.122622,21,DC,12630
2022-05-18,YKY,-1690.53634,9,DC,12631
2022-05-18,YKY,-1684.552223,166,DC,12632
2022-05-18,YKY,-1676.678383,8,DC,12633
2022-05-18,YKY,-1670.743994,19,DC,12634
2022-05-18,YKY,-1664.494652,169,DC,12635
2022-05-18,YKY,-1654.548749,27,DC,12636
2022-05-18,YKY,-1647.943012,18,DC,12637
2022-05-18,YKY,-1642.041778,1,DC,12638
2022-05-18,YKY,-1636.563243,166,DC,12639
2022-05-18,YKY,-1628.407603,27,DC,12640
2022-05-18,YKY,-1622.588499,19,DC,12641
2022-05-18,YKY,-1616.207296,17,DC,12642
2022-05-18,YKY,-1609.203722,169,DC,12643
2022-05-18,YKY,-1602.059249,18,DC,12644
2022-05-18,YKY,-1595.950807,165,DC,12645
2022-05-18,YKY,-1590.240204,21,DC,12646
2022-05-18,YKY,-1584.18978,10,DC,12647
2022-05-18,YKY,-1576.813236,3,DC,12648
2022-05-18,YKY,-1570.820821,9,DC,12649
2022-05-18,YKY,-1563.842113,166,DC,12650
2022-05-18,YKY,-1557.194934,8,DC,12651
2022-05-18,YKY,-1551.567212,18,DC,12652
2022-05-18,YKY,-1545.806876,21,DC,12653
2022-05-18,YKY,-1539.926361,27,DC,12654
2022-05-18,YKY,-1533.751614,19,DC,12655
2022-05-18,YKY,-1527.643172,1,DC,12656
2022-05-18,YKY,-1521.907701,27,DC,12657
2022-05-18,YKY,-1516.139078,169,DC,12658
2022-05-18,YKY,-1510.129105,21,DC,12659
2022-05-18,YKY,-1505.331197,10,DC,12660
2022-05-18,YKY,-1499.322214,165,DC,12661
2022-05-18,YKY,-1493.810526,21,DC,12662
2022-05-18,YKY,-1486.127317,19,DC,12663
2022-05-18,YKY,-1480.507882,16,DC,12664
2022-05-18,YKY,-1473.902144,5,DC,12665
2022-05-18,YKY,-1467.536767,9,DC,12666
2022-05-18,YKY,-1461.705982,8,DC,12667
2022-05-18,YKY,-1455.431775,3,DC,12668
2022-05-18,YKY,-1449.804051,10,DC,12669
2022-05-18,YKY,-1443.463538,21,DC,12670
2022-05-18,YKY,-1435.863211,10,DC,12671
2022-05-18,YKY,-1428.063966,165,DC,12672
2022-05-18,YKY,-1421.362914,21,DC,12673
2022-05-18,YKY,-1413.870334,18,DC,12674
2022-05-18,YKY,-1407.405498,1,DC,12675
2022-05-18,YKY,-1402.45741,27,DC,12676
2022-05-18,YKY,-1397.177793,169,DC,12677
2022-05-18,YKY,-1392.07223,27,DC,12678
2022-05-18,YKY,-1386.510813,21,DC,12679
2022-05-18,YKY,-1380.808495,18,DC,12680
2022-05-18,YKY,-1375.089601,1,DC,12681
2022-05-18,YKY,-1369.229807,19,DC,12682
2022-05-18,YKY,-1362.383711,17,DC,12683
2022-05-18,YKY,-1354.65906,21,DC,12684
2022-05-18,YKY,-1348.260529,10,DC,12685
2022-05-18,YKY,-1341.406144,21,DC,12686
2022-05-18,YKY,-1334.667795,19,DC,12687
2022-05-18,YKY,-1328.459894,27,DC,12688
2022-05-18,YKY,-1321.257403,166,DC,12689
2022-05-18,YKY,-1314.278695,9,DC,12690
2022-05-18,YKY,-1308.369171,3,DC,12691
2022-05-18,YKY,-1302.4928,1,DC,12692
2022-05-18,YKY,-1296.18544,18,DC,12693
2022-05-18,YKY,-1290.566005,1,DC,12694
2022-05-18,YKY,-1284.159186,1,DC,12695
2022-05-18,YKY,-1276.608589,27,DC,12696
2022-05-18,YKY,-1271.66879,169,DC,12697
2022-05-18,YKY,-1264.267381,16,DC,12698
2022-05-18,YKY,-1258.979476,13,DC,12699
2022-05-18,YKY,-1253.98166,21,DC,12700
2022-05-18,YKY,-1247.707453,27,DC,12701
2022-05-18,YKY,-1240.98568,18,DC,12702
2022-05-18,YKY,-1233.236165,17,DC,12703
2022-05-18,YKY,-1228.221772,19,DC,12704
2022-05-18,YKY,-1223.033326,27,DC,12705
2022-05-18,YKY,-1217.703982,169,DC,12706
2022-05-18,YKY,-1207.534296,3,DC,12707
2022-05-18,YKY,-1201.061171,21,DC,12708
2022-05-18,YKY,-1195.309124,5,DC,12709
2022-05-18,YKY,-1188.985188,16,DC,12710
2022-05-18,YKY,-1183.456924,5,DC,12711
2022-05-18,YKY,-1168.973204,21,DC,12712
2022-05-18,YKY,-1159.201355,27,DC,12713
2022-05-18,YKY,-1153.573631,169,DC,12714
2022-05-18,YKY,-1144.721778,8,DC,12715
2022-05-18,YKY,-1133.561647,18,DC,12716
2022-05-18,YKY,-1126.446184,1,DC,12717
2022-05-18,YKY,-1120.488902,19,DC,12718
2022-05-18,YKY,-1114.245876,27,DC,12719
2022-05-18,YKY,-1107.921941,20,DC,12720
2022-05-18,YKY,-1100.168281,1,DC,12721
2022-05-18,YKY,-1093.877487,9,DC,12722
2022-05-18,YKY,-1086.426348,18,DC,12723
2022-05-18,YKY,-1079.505658,27,DC,12724
2022-05-18,YKY,-1072.502085,169,DC,12725
2022-05-18,YKY,-1065.747159,17,DC,12726
2022-05-18,YKY,-1057.968635,8,DC,12727
2022-05-18,YKY,-1051.271721,1,DC,12728
2022-05-18,YKY,-1044.665984,18,DC,12729
2022-05-18,YKY,-1039.137719,19,DC,12730
2022-05-18,YKY,-1033.079008,27,DC,12731
2022-05-18,YKY,-1027.559026,17,DC,12732
2022-05-18,YKY,-1020.969865,1,DC,12733
2022-05-18,YKY,-1015.226106,169,DC,12734
2022-05-18,YKY,-1008.835864,27,DC,12735
2022-05-18,YKY,-1002.918052,21,DC,12736
2022-05-18,YKY,-996.8427631,5,DC,12737
2022-05-18,YKY,-989.2092832,16,DC,12738
2022-05-18,YKY,-982.4626464,1,DC,12739
2022-05-18,YKY,-975.3264611,18,DC,12740
2022-05-18,YKY,-966.3254195,27,DC,12741
2022-05-18,YKY,-958.2195086,21,DC,12742
2022-05-18,YKY,-951.3568356,19,DC,12743
2022-05-18,YKY,-943.6736262,169,DC,12744
2022-05-18,YKY,-931.945749,27,DC,12745
2022-05-18,YKY,-919.7951643,8,DC,12746
2022-05-18,YKY,-911.7224064,17,DC,12747
2022-05-18,YKY,-902.7793842,166,DC,12748
2022-05-18,YKY,-894.9967151,17,DC,12749
2022-05-18,YKY,-886.8742278,3,DC,12750
2022-05-18,YKY,-880.1193026,166,DC,12751
2022-05-18,YKY,-873.5715832,9,DC,12752
2022-05-18,YKY,-865.2004482,8,DC,12753
2022-05-18,YKY,-858.6195764,27,DC,12754
2022-05-18,YKY,-849.4196162,19,DC,12755
2022-05-18,YKY,-843.1288326,27,DC,12756
2022-05-18,YKY,-833.5973399,166,DC,12757
2022-05-18,YKY,-825.1101694,21,DC,12758
2022-05-18,YKY,-818.0734437,17,DC,12759
2022-05-18,YKY,-810.0835624,169,DC,12760
2022-05-18,YKY,-802.2345873,165,DC,12761
2022-05-18,YKY,-795.4299327,19,DC,12762
2022-05-18,YKY,-787.7052725,21,DC,12763
2022-05-18,YKY,-772.6621042,17,DC,12764
2022-05-18,YKY,-764.4608698,165,DC,12765
2022-05-18,YKY,-756.7225815,8,DC,12766
2022-05-18,YKY,-749.8735461,3,DC,12767
2022-05-18,YKY,-741.3034931,9,DC,12768
2022-05-18,YKY,-732.6008286,8,DC,12769
2022-05-18,YKY,-721.6934884,166,DC,12770
2022-05-18,YKY,-710.8856078,9,DC,12771
2022-05-18,YKY,-696.9530555,27,DC,12773
2022-05-18,YKY,-690.7534433,169,DC,12774
2022-05-18,YKY,-682.7386947,10,DC,12775
2022-05-18,YKY,-674.2515242,21,DC,12776
2022-05-18,YKY,-667.5463285,21,DC,12777
2022-05-18,YKY,-657.4015076,17,DC,12778
2022-05-18,YKY,-649.6851446,17,DC,12779
2022-05-18,YKY,-642.0765294,17,DC,12780
2022-05-18,YKY,-632.5284626,19,DC,12781
2022-05-18,YKY,-623.8506623,27,DC,12782
2022-05-18,YKY,-616.387091,19,DC,12783
2022-05-18,YKY,-610.0797325,17,DC,12784
2022-05-18,YKY,-600.1421179,9,DC,12785
2022-05-18,YKY,-592.7249113,8,DC,12786
2022-05-18,YKY,-583.3260331,3,DC,12787
2022-05-18,YKY,-576.3887664,166,DC,12788
2022-05-18,YKY,-564.6360244,3,DC,12789
2022-05-18,YKY,-556.8699325,166,DC,12790
2022-05-18,YKY,-545.8134037,27,DC,12791
2022-05-18,YKY,-530.107166,9,DC,12792
2022-05-18,YKY,-517.3018159,3,DC,12793
2022-05-18,YKY,-505.4081749,166,DC,12794
